record_id,prob_original,prob_masked
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.4427357,0.44202107
19,0.44241965,0.44202107
19,0.44241965,0.44202107
19,0.4617925,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.4427357,0.44202107
19,0.44202107,0.44202107
19,0.4427357,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.4427357,0.44202107
19,0.4427357,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.4427357,0.44202107
19,0.44241965,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44241965,0.44202107
19,0.44241965,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
19,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44274828,0.44202107
20,0.44274828,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44242108,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.46182266,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44242108,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44242108,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.46182266,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.46182266,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
20,0.44274828,0.44202107
20,0.44274828,0.44202107
20,0.44202107,0.44202107
20,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.4617942,0.44202107
21,0.4617942,0.44202107
21,0.44202107,0.44202107
21,0.4617942,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4617942,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
21,0.4424196,0.44202107
21,0.44273853,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44202107,0.44202107
21,0.4424196,0.44202107
21,0.44202107,0.44202107
21,0.44273853,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44242135,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44242135,0.44202107
22,0.44275236,0.44202107
22,0.44242135,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.4618306,0.44202107
22,0.4618306,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.4618306,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44242135,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44202107,0.44202107
22,0.44275236,0.44202107
22,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.46185812,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.46185812,0.44202107
23,0.44276407,0.44202107
23,0.44276407,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44276407,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44276407,0.44202107
23,0.44242263,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44276407,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44276407,0.44202107
23,0.44202107,0.44202107
23,0.44242263,0.44202107
23,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.46195734,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44281346,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.46195734,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.46195734,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.46195734,0.44202107
24,0.44281346,0.44202107
24,0.44242656,0.44202107
24,0.44242656,0.44202107
24,0.44242656,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.46195734,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44242656,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44281346,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
24,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.46182868,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44242093,0.44202107
25,0.44275597,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.46182868,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44275597,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.46182868,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44242093,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.46182868,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
25,0.46182868,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44275597,0.44202107
25,0.44202107,0.44202107
25,0.44202107,0.44202107
25,0.44242093,0.44202107
25,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.4617905,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.4617905,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.4617905,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44241956,0.44202107
26,0.44202107,0.44202107
26,0.44202107,0.44202107
26,0.44273508,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.4618203,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.4618203,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.4618203,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.442421,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.442421,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.4618203,0.44202107
27,0.442421,0.44202107
27,0.44274712,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
27,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.46187192,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.46187192,0.44202107
28,0.44242263,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
28,0.44202107,0.44202107
28,0.44277778,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
29,0.4424208,0.44202107
29,0.44274318,0.44202107
29,0.44274318,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.4424208,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
29,0.44202107,0.44202107
29,0.46181437,0.44202107
29,0.44274318,0.44202107
29,0.4424208,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44202107,0.44202107
29,0.44274318,0.44202107
